taxon	stderr	estimate
HGM12713 sp900754175	0.342926642196587	0.319384202701395
HGM12789 sp900766585	0.246094282162683	0.194933463945767
HGM12814 sp900770165	0.0831614061929193	-0.00444852166147978
HGM12957 sp900760695	0.0792914505059366	-0.0220669319915633
HGM12998 sp900756495	0.226852475263873	0.052418235963915
HGM13006 sp900756575	0.0552430964089135	-0.00298442293770485
HGM13006 sp900757695	0.226814814796263	0.084783534530393
HGM13010 sp900754965	0.0918643507183046	-0.025075085388716
HGM13222 sp900757485	0.149549873123333	0.0792424979806545
HGM13233 sp900762805	0.180749346166902	0.237430505626189
HGM13618 sp900753975	0.242334095523537	0.265288701516226
HGM13634 sp900770385	0.219993832668586	0.262738233204538
HGM13862 sp900760825	0.220940365162367	-0.358078007327758
HGM14224 sp900761905	0.112119456385018	-0.138973930684162
HGM20899 sp900767005	0.0542435030976728	-0.0204931233259362
Haemophilus_D parainfluenzae	0.182294442701035	-0.116020100955458
Haemophilus_D parainfluenzae_J	0.178721585994778	-0.0197535748732313
Haemophilus_D parainfluenzae_K	0.226961842897272	-0.147579011870087
Haemophilus_D parainfluenzae_L	0.203139672881039	-0.18925594546701
Haemophilus_D parainfluenzae_M	0.195727886065695	-0.0418456673106845
Haemophilus_D parainfluenzae_N	0.179438037948992	-0.164083332755423
Haemophilus_D pittmaniae	0.207051333576963	0.00453139966773433
Haemophilus_D sp900756155	0.196936369021894	-0.182570322942173
Haemophilus_D sp900756875	0.228347499909037	-0.230307092438569
Hafnia alvei	0.345127514391172	-0.0396435439494259
Hafnia paralvei	0.391839340470646	-0.0112554093026008
Harryflintia acetispora	0.29944206342139	0.287400211239604
Holdemanella biformis	0.0849068267066986	0.0911324357333689
Holdemanella sp002299315	0.0859757336389514	0.0434478065113062
Holdemanella sp003436425	0.076690268528497	0.065084497621525
Holdemanella sp003458715	0.172511981019354	0.103936145965819
Holdemanella sp900547815	0.0526816963936961	0.0224495707695726
Holdemanella sp900754615	0.0654569770997466	0.0221654766043143
Holdemania filiformis	0.326895483742639	0.294324693026753
Holdemania massiliensis	0.0599690165388051	0.0508952937631203
Holdemania sp900120005	0.354099620129513	0.389509620883582
Hungatella effluvii	0.119887900648188	0.122335491516632
Hungatella sp005845265	0.0753002174537178	0.13468206553859
Hungatella_A hathewayi_A	0.126731686681088	0.123552088982613
Hydrogeniiclostridium mannosilyticum	0.226075968318779	0.263972211755711
Hydrogeniiclostridium sp900550095	0.231574911258166	0.280327418586458
Hydrogeniiclostridium sp900752115	0.280523348299601	0.149632070907341
Intestinibacter bartlettii	0.134578826783986	0.213939441208363
Intestinibacter sp900540355	0.0947568993267914	0.112964421319471
Intestinimonas butyriciproducens	0.123108364877026	-0.0773461295223052
Intestinimonas massiliensis	0.075222100835269	-0.0961599998537061
Intestinimonas sp900540545	0.0395404685143076	-0.05124296180919
Johnsonella sp900766185	0.0438540544072766	-0.00635620885428591
KA00274 sp902373515	0.104187975985609	-0.23856792459707
KLE1615 sp900066985	0.0557291081247682	0.0724684718920399
Klebsiella aerogenes	0.227270596957159	0.00687161886769781
Klebsiella pneumoniae	0.344320169690495	-0.120346782759284
Klebsiella quasipneumoniae	0.150694888517419	-0.0194867382351055
Klebsiella quasivariicola	0.217478442627792	-0.183204249361446
Klebsiella variicola	0.254815178612044	-0.0264769755863488
Klebsiella_A grimontii	0.204599310256653	0.176085329692633
Klebsiella_A indica	0.265149794798096	0.224967955153828
Klebsiella_A michiganensis	0.211415301547732	0.352204870548044
Klebsiella_A oxytoca	0.17084595058171	0.230205341897051
Kluyvera ascorbata	0.353955029318038	0.119687272474957
Kluyvera ascorbata_B	0.20522264512155	0.111976942801505
Kluyvera sp902363335	0.259264589203702	0.0562384397220083
Kosakonia cowanii	0.118742476023664	0.0165965563851883
Lachnoanaerobaculum orale	0.090267194597738	-0.0343040387131586
Lachnoanaerobaculum sp000296385	0.11928145889553	-0.0613048954366521
Lachnoanaerobaculum umeaense	0.0690152499272898	-0.0581371669806011
Lachnoclostridium phytofermentans_A	0.0841756705431358	0.0260787777806658
Lachnoclostridium sp900078195	0.0292020609411564	-0.0243750751789648
Lachnoclostridium_A edouardi	0.118568702364169	0.178576751911405
Lachnoclostridium_A sp002160755	0.0721672102685457	0.0387543885890292
Lachnoclostridium_A sp003464085	0.0440143370445824	0.0349448335205905
Lachnoclostridium_B phocaeensis	0.0403455168213232	0.00197929430335513
Lachnoclostridium_B sp000765215	0.110710159798385	0.138564357672277
Lachnoclostridium_B sp900066555	0.0428973239569185	-0.000177523625070922
Lachnoclostridium_B sp900066765	0.0796500107417018	0.0269651550751462
Lachnoclostridium_B sp900543315	0.0923487833817417	0.0773568418114991
Lachnospira eligens_A	0.102339399117167	-0.12232039569679
Lachnospira rogosae_A	0.146092538947683	0.0204310418857084
Lachnospira sp000436475	0.26092920939605	-0.161699429549322
Lachnospira sp000436535	0.370172038001851	-0.338771726640354
Lachnospira sp000437735	0.209291910309449	-0.0525531840511613
Lachnospira sp003537285	0.0744927479507859	-0.0756233792572797
Lachnospira sp900316325	0.117634577832824	-0.152038383197251
Lachnospira sp900545725	0.19068201313341	-0.222121713339891
Lachnospira sp900547255	0.120715524957853	-0.139035027913889
Lachnospira sp900551945	0.132737537572137	-0.221892124908512
Lachnospira sp900552795	0.037508569429038	-0.0232692293731232
Lachnospira sp900772425	0.131781366791125	-0.165630613276361
Lacrimispora sp000526575	0.060112883844646	0.10686674362605
Lacrimispora sp902363735	0.0307840913428065	-0.0349587147837194
Lacrimispora sp902363835	0.0324958483062105	0.0341134059117656
Lacticaseibacillus paracasei	0.213919087002678	0.260387625602072
Lactiplantibacillus plantarum	0.0525586992272141	0.081011048196616
Lactobacillus delbrueckii	0.168587511151637	0.262366714321172
Lactobacillus kalixensis	0.0488839901242005	0.0568650158897342
Lactococcus lactis	0.210176526739515	0.197550160268636
Lactococcus lactis_E	0.0592477741160132	0.059870048669523
Lactococcus_A raffinolactis	0.0656236093852051	0.0117538471544883
Lactonifactor longoviformis	0.0668148299626241	0.00224130485685509
Lactonifactor sp009677585	0.0619674491701307	0.0684846664238107
Lagierella massiliensis	0.0308588035170153	0.00289472290031919
Lancefieldella rimae	0.234802735658304	-0.11076517062854
Lancefieldella sp000564995	0.242762588146793	-0.235412684265519
Latilactobacillus sakei	0.114015874354251	0.143065351711536
Lawsonibacter asaccharolyticus	0.293039466331149	0.229935849993608
Lawsonibacter sp000177015	0.0366156848638214	-0.00220773750395735
Lawsonibacter sp003478995	0.0385204886760087	-0.0241161629862917
Lawsonibacter sp014287875	0.19543360463013	-0.0770495811947994
Lawsonibacter sp900066645	0.0627058745766062	0.0696038267035817
Lawsonibacter sp900066825	0.106116588338006	0.022466821639186
Lawsonibacter sp900545895	0.275853261512983	0.223751396511772
Lawsonibacter sp900549405	0.319999795459234	0.0135337300376091
Lawsonibacter sp900550705	0.0394675127828069	-0.0400104635487216
Lawsonibacter sp900553135	0.0386257953154253	0.011261153673749
Lawsonibacter sp900754605	0.0957898798961165	0.0633006632078791
Lawsonibacter sp900763995	0.176940241791853	0.163560493522609
Lawsonibacter sp900764755	0.0810941218618536	0.0582140334454972
Lawsonibacter sp900766145	0.0583478070753769	0.0469620115475594
Lawsonibacter sp902363045	0.108164146394348	0.107200850712784
Leclercia adecarboxylata_C	0.243752707986022	-0.0566293321965081
Leptotrichia wadei	0.261934405048336	-0.254103598782447
Leuconostoc lactis	0.0460644547798145	-0.0263305237723544
Leuconostoc mesenteroides	0.0474306659823969	0.0576852941740484
Ligilactobacillus ruminis	0.0641358496594855	0.0484289469783983
Limosilactobacillus reuteri_E	0.0903011980085869	0.335290246955144
Longibaculum muris	0.132375453127586	0.0535816853811358
Longibaculum sp900538465	0.29187654417885	0.106485557395925
Longicatena caecimuris	0.0551552454476477	-0.0433551003116334
Lysinibacillus fusiformis_D	0.139620417004579	-0.0508524644283006
MGYG000000286	0.156485423594627	-0.119119357139092
MGYG000000298	0.115271036386689	0.0641599597987795
MGYG000000300	0.0546849560454659	0.0714769056736108
MGYG000000325	0.0809334439313026	-0.110594831740681
MGYG000000334	0.270192049904433	0.233599267115698
MGYG000000339	0.0376205788458082	-0.0362892370492639
MGYG000000346	0.037137093448417	-0.0277852753307917
MGYG000000348	0.148611605970106	0.1420810041569
MGYG000000350	0.198490730845848	0.168254976600283
MGYG000000351	0.16403099351809	0.106814571670193
MGYG000000355	0.0526314392359736	0.0242394709326985
MGYG000000356	0.121278921075894	-0.0673185980960355
MGYG000000357	0.107436411453446	-0.246659312469978
MGYG000000359	0.0729576142882761	-0.105526318234437
MGYG000000361	0.0308833996634219	-0.00192676760195316
MGYG000000375	0.173124318391572	0.046375001494226
MGYG000000377	0.0616707516609297	-0.0672803417963087
MGYG000000378	0.311360321639868	0.0438247599132977
MGYG000000380	0.49612823767586	0.524792206481331
MGYG000000381	0.42408794688511	0.616248683582717
MGYG000000383	0.298699106932152	0.395031355516259
MGYG000000384	0.16531455887559	0.00788868010167172
MGYG000000386	0.0553325813758358	0.0441519701324845
MGYG000000387	0.0681495856921623	-0.271156113320546
MGYG000000388	0.148448825190898	0.148287571782271
MGYG000000390	0.0421685827996844	-0.0444385497754255
MGYG000000393	0.419719815738678	-0.287264368395456
MGYG000000397	0.0385722320237383	-0.0494827185109098
MGYG000000398	0.0415185237808202	0.00355458249076511
MGYG000000400	0.0437089401730917	-0.00269383706395403
MGYG000000403	0.0444106860334017	-0.0126737247008047
MGYG000000407	0.25460326293937	0.0427146175937481
MGYG000000408	0.0803040548083998	0.147603435810317
MGYG000000411	0.191198996586357	0.258588812694311
MGYG000000413	0.216901949567984	0.0201049601910219
MGYG000000421	0.330497304097827	0.209583850669022
MGYG000000423	0.107078532814147	-0.0294483750926541
MGYG000000425	0.0584819257462618	0.0251055674038249
MGYG000000426	0.133926682058981	0.114549922485353
MGYG000000432	0.0568507777959588	-0.108614786387681
MGYG000000433	0.0807779279532912	-0.231781404930678
MGYG000000440	0.281507824364084	0.422830659821954
MGYG000000443	0.211100728087307	-0.10961307121862
MGYG000000448	0.0947068743321336	0.0779018557839193
MGYG000000450	0.268410853475287	0.201176386828122
MGYG000000454	0.219381533927693	0.406823163146774
MGYG000000455	0.0320973044069891	0.00861858871276758
MGYG000000456	0.176405925948261	0.112637538810986
MGYG000000459	0.243615189926931	0.455113698349768
MGYG000000469	0.125967651569094	-0.0951646892854437
MGYG000000474	0.238827722250097	0.0731112091499296
MGYG000000481	0.139328411436099	0.201040098104746
MGYG000000494	0.430910662166193	0.113450104358504
MGYG000000505	0.0758149299636639	0.0422982571527956
MGYG000000512	0.18371917799849	-0.190175697617962
MGYG000000516	0.21378472491092	0.115938105729622
MGYG000000521	0.431105412366645	0.239190306955291
MGYG000000545	0.0877931790779674	-0.0710807609353535
MGYG000000547	0.240726617620114	0.469657347880726
MGYG000000566	0.330588844532711	-0.372147226030556
MGYG000000572	0.115595277720984	-0.181841286662282
MGYG000000574	0.0320686827574211	-0.0271267861555661
MGYG000000576	0.0387930575006008	0.00124664729977313
MGYG000000581	0.293749236011372	0.00274248128659456
MGYG000000585	0.159219778913483	0.0169741354085169
MGYG000000586	0.0922406929738938	-0.0456261663218922
MGYG000000587	0.044359646222874	-0.00505474072249008
MGYG000000588	0.871484125484061	-0.912429170112393
MGYG000000589	0.127030880050145	-0.122716527497593
MGYG000000592	0.155052537309071	0.0953845687122973
MGYG000000594	0.138443009277479	0.237838442221494
MGYG000000597	0.0688885043838589	0.111632424789503
MGYG000000605	0.0661141615896521	-0.0917958040044896
MGYG000000608	0.115011477244622	-0.118083844015691
MGYG000000609	0.14130043319226	0.0734512894136287
MGYG000000613	0.0442022532817424	0.075213430290578
MGYG000000616	0.11398477198059	-0.252343118306378
MGYG000000621	0.115588318667897	-0.0882217344935575
MGYG000000624	0.303035388923036	-0.355135457264471
MGYG000000625	0.197099833424969	-0.0666539439033317
MGYG000000626	0.116192965597072	-0.0935583710162491
MGYG000000627	0.0816949669740165	-0.118046074399278
MGYG000000628	0.296753270358462	-0.200757710036662
MGYG000000630	0.437697700567432	-0.287314372188589
MGYG000000632	0.473802469886546	-0.33493195162661
MGYG000000635	0.0639497377194767	0.133483336182878
MGYG000000643	0.414160931680722	0.303959838344909
MGYG000000650	0.0559777101298226	0.0446813755136964
MGYG000000656	0.0624827831049051	-0.099769443359203
MGYG000000658	0.0691231720282343	-0.114596733880609
MGYG000000661	0.265048772461444	0.285109848332094
MGYG000000662	0.163974303542571	0.223031412056742
MGYG000000665	0.0476959295875317	-0.0180368189504364
MGYG000000666	0.499849324405019	-0.401310051988689
MGYG000000674	0.113899900622386	0.0472958234260973
MGYG000000677	0.353939582178451	-0.334610342632442
MGYG000000680	0.119692644950007	-0.192390314236278
MGYG000000682	0.272544657694171	-0.112011430711008
MGYG000000684	0.0766475717951912	0.123609035190014
MGYG000000687	0.12567902656335	-0.044981681690413
MGYG000000688	0.040740924388764	-0.0457062724962098
MGYG000000691	0.244865227601774	0.312600424829384
MGYG000000693	0.0376204925673075	0.0457153091128293
MGYG000000694	0.203094673569596	0.204936550930326
MGYG000000699	0.166126541323992	-0.00385955055373317
MGYG000000702	0.249817160599753	0.195117178341825
MGYG000000704	0.122009552115588	0.0788692255175001
MGYG000000706	0.0518445538774483	-0.0524311523659869
MGYG000000709	0.215097322315433	-0.164776223444029
MGYG000000710	0.241620003453432	0.207302741985848
MGYG000000711	0.0770228479209047	-0.0698598908001761
MGYG000000713	0.189043390979702	0.118305637326746
MGYG000000716	0.0400150229686907	-0.0096739116779529
MGYG000000719	0.0917150843460909	-0.0465212359277496
MGYG000000721	0.177477345231306	-0.0457470574920477
MGYG000000724	0.146152980940192	-0.132395308689454
MGYG000000727	0.45525992561968	0.442040189105746
MGYG000000728	0.147356661238728	0.115390261990174
MGYG000000732	0.406874996921778	-0.0934359090954206
MGYG000000733	0.341387821286792	0.2193502895899
MGYG000000735	0.214663289094836	0.13147425496701
MGYG000000736	0.230857000833908	0.218699122986705
MGYG000000738	0.127031352785893	-0.248205446658584
MGYG000000739	0.169156264426866	0.179177088619308
MGYG000000745	0.142740476738721	0.0553135077224268
MGYG000000746	0.286864910123252	0.288467824934314
MGYG000000747	0.190579898365584	0.219534192223373
MGYG000000750	0.673545918652367	-0.381167328947082
MGYG000000752	0.193994627395207	0.0709781415930041
MGYG000000759	0.156235242246453	0.149659425377881
MGYG000000760	0.186581853398792	-0.0456061906672482
MGYG000000761	0.320276625448615	-0.414628792758219
MGYG000000795	0.0899125655660956	0.0758138904072881
MGYG000000818	0.173742126679672	0.136422116307685
MGYG000000821	0.320919517045905	0.220161978685113
MGYG000000860	0.138887968947008	-0.0999116639669516
MGYG000000862	0.0495184579196257	0.0947130909812507
MGYG000000876	0.0771130825901496	0.055129571428985
MGYG000000934	0.144827026972729	0.0474208832753646
MGYG000001020	0.162624431886653	0.0665615418714174
MGYG000001028	0.0366204931151377	-0.0674501083759041
MGYG000001032	0.0426431364602307	0.0201962398831178
MGYG000001033	0.224808849445557	0.0884598021474816
MGYG000001048	0.263513378623853	-0.108140504195046
MGYG000001049	0.245632288791335	0.114710416851004
MGYG000001075	0.136831424580296	-0.115197295195798
MGYG000001106	0.0757968168264318	-0.113117313511626
MGYG000001112	0.261278936044716	-0.223222533778539
MGYG000001133	0.109001577577302	-0.20602436352898
MGYG000001142	0.224494260810579	-0.1423253759289
MGYG000001150	0.0418144507923932	0.00401725369370248
MGYG000001169	0.244632168554923	0.34723733291986
MGYG000001181	0.0687588502495225	0.0291687715372596
MGYG000001189	0.0561685439266631	0.101618343777255
MGYG000001195	0.212666452402984	0.0606473234729901
MGYG000001197	0.0505456881074104	0.0450802774006728
